"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","10.10.2017 10:00 - 10.10.2017 10:30 (UTC)","0","n/e","n/e","18818","3196","0","n/e","n/e","n/e","301","","546","n/e","n/e","7630","758","n/e","2050","n/e","3065","3933"
"United Kingdom (UK)","10.10.2017 10:30 - 10.10.2017 11:00 (UTC)","0","n/e","n/e","18723","3258","0","n/e","n/e","n/e","299","","453","n/e","n/e","7596","759","n/e","2230","n/e","2950","3955"
"United Kingdom (UK)","10.10.2017 11:00 - 10.10.2017 11:30 (UTC)","0","n/e","n/e","18641","3235","0","n/e","n/e","n/e","316","","435","n/e","n/e","7606","759","n/e","2310","n/e","2802","3880"
"United Kingdom (UK)","10.10.2017 11:30 - 10.10.2017 12:00 (UTC)","0","n/e","n/e","18268","3306","0","n/e","n/e","n/e","299","","413","n/e","n/e","7601","758","n/e","2340","n/e","2753","3996"
"United Kingdom (UK)","10.10.2017 12:00 - 10.10.2017 12:30 (UTC)","0","n/e","n/e","17749","3340","0","n/e","n/e","n/e","322","","399","n/e","n/e","7607","759","n/e","2490","n/e","2793","4268"
"United Kingdom (UK)","10.10.2017 12:30 - 10.10.2017 13:00 (UTC)","0","n/e","n/e","17254","3325","0","n/e","n/e","n/e","299","","386","n/e","n/e","7622","757","n/e","2640","n/e","2746","4390"
"United Kingdom (UK)","10.10.2017 13:00 - 10.10.2017 13:30 (UTC)","0","n/e","n/e","17084","3389","0","n/e","n/e","n/e","299","","362","n/e","n/e","7626","760","n/e","2471","n/e","2837","4477"
"United Kingdom (UK)","10.10.2017 13:30 - 10.10.2017 14:00 (UTC)","0","n/e","n/e","17169","3383","0","n/e","n/e","n/e","348","","372","n/e","n/e","7614","757","n/e","2290","n/e","2521","4646"
"United Kingdom (UK)","10.10.2017 14:00 - 10.10.2017 14:30 (UTC)","0","n/e","n/e","17393","3477","0","n/e","n/e","n/e","300","","373","n/e","n/e","7640","759","n/e","1960","n/e","2489","4848"
"United Kingdom (UK)","10.10.2017 14:30 - 10.10.2017 15:00 (UTC)","0","n/e","n/e","16584","3570","0","n/e","n/e","n/e","291","","375","n/e","n/e","7653","756","n/e","1590","n/e","2866","5123"
"United Kingdom (UK)","10.10.2017 15:00 - 10.10.2017 15:30 (UTC)","0","n/e","n/e","16376","3608","0","n/e","n/e","n/e","299","","432","n/e","n/e","7648","760","n/e","1230","n/e","2814","5495"
"United Kingdom (UK)","10.10.2017 15:30 - 10.10.2017 16:00 (UTC)","0","n/e","n/e","16522","3719","0","n/e","n/e","n/e","302","","440","n/e","n/e","7660","780","n/e","824","n/e","3166","5680"
"United Kingdom (UK)","10.10.2017 16:00 - 10.10.2017 16:30 (UTC)","0","n/e","n/e","16591","3888","0","n/e","n/e","n/e","299","","531","n/e","n/e","7661","802","n/e","472","n/e","3425","5647"
"United Kingdom (UK)","10.10.2017 16:30 - 10.10.2017 17:00 (UTC)","0","n/e","n/e","17116","3942","0","n/e","n/e","n/e","305","","558","n/e","n/e","7660","802","n/e","167","n/e","3404","5698"
"United Kingdom (UK)","10.10.2017 17:00 - 10.10.2017 17:30 (UTC)","0","n/e","n/e","16347","3965","0","n/e","n/e","n/e","573","","549","n/e","n/e","7658","806","n/e","11","n/e","3459","6085"
"United Kingdom (UK)","10.10.2017 17:30 - 10.10.2017 18:00 (UTC)","0","n/e","n/e","17281","3909","0","n/e","n/e","n/e","255","","574","n/e","n/e","7666","803","n/e","7","n/e","3663","6128"
"United Kingdom (UK)","10.10.2017 18:00 - 10.10.2017 18:30 (UTC)","0","n/e","n/e","18229","3653","0","n/e","n/e","n/e","445","","571","n/e","n/e","7654","808","n/e","2","n/e","3519","6329"
"United Kingdom (UK)","10.10.2017 18:30 - 10.10.2017 19:00 (UTC)","0","n/e","n/e","17304","3373","0","n/e","n/e","n/e","295","","564","n/e","n/e","7665","803","n/e","0","n/e","3436","6434"
"United Kingdom (UK)","10.10.2017 19:00 - 10.10.2017 19:30 (UTC)","0","n/e","n/e","17736","2524","0","n/e","n/e","n/e","455","","396","n/e","n/e","7651","810","n/e","0","n/e","3753","6510"
"United Kingdom (UK)","10.10.2017 19:30 - 10.10.2017 20:00 (UTC)","0","n/e","n/e","16795","2176","0","n/e","n/e","n/e","299","","397","n/e","n/e","7656","818","n/e","0","n/e","3895","6501"
"United Kingdom (UK)","10.10.2017 20:00 - 10.10.2017 20:30 (UTC)","0","n/e","n/e","15438","1636","0","n/e","n/e","n/e","482","","370","n/e","n/e","7644","815","n/e","0","n/e","3939","6306"
"United Kingdom (UK)","10.10.2017 20:30 - 10.10.2017 21:00 (UTC)","0","n/e","n/e","14197","1505","0","n/e","n/e","n/e","352","","358","n/e","n/e","7658","811","n/e","0","n/e","3849","5883"
"United Kingdom (UK)","10.10.2017 21:00 - 10.10.2017 21:30 (UTC)","0","n/e","n/e","12316","1492","0","n/e","n/e","n/e","299","","337","n/e","n/e","7656","816","n/e","0","n/e","3971","5583"
"United Kingdom (UK)","10.10.2017 21:30 - 10.10.2017 22:00 (UTC)","0","n/e","n/e","9953","1555","0","n/e","n/e","n/e","302","","334","n/e","n/e","7649","813","n/e","0","n/e","4020","5318"
"United Kingdom (UK)","10.10.2017 22:00 - 10.10.2017 22:30 (UTC)","0","n/e","n/e","8406","1056","0","n/e","n/e","n/e","0","","312","n/e","n/e","7660","810","n/e","0","n/e","4023","5172"
"United Kingdom (UK)","10.10.2017 22:30 - 10.10.2017 23:00 (UTC)","0","n/e","n/e","6797","355","0","n/e","n/e","n/e","78","","305","n/e","n/e","7652","717","n/e","0","n/e","3953","4851"
"United Kingdom (UK)","10.10.2017 23:00 - 10.10.2017 23:30 (UTC)","0","n/e","n/e","6081","351","0","n/e","n/e","n/e","13","","303","n/e","n/e","7656","807","n/e","0","n/e","3948","4477"
"United Kingdom (UK)","10.10.2017 23:30 - 11.10.2017 00:00 (UTC)","0","n/e","n/e","5788","353","0","n/e","n/e","n/e","0","","290","n/e","n/e","7648","814","n/e","0","n/e","3916","4569"
"United Kingdom (UK)","11.10.2017 00:00 - 11.10.2017 00:30 (UTC)","0","n/e","n/e","5169","353","0","n/e","n/e","n/e","0","","307","n/e","n/e","7636","813","n/e","0","n/e","3952","4766"
"United Kingdom (UK)","11.10.2017 00:30 - 11.10.2017 01:00 (UTC)","0","n/e","n/e","4967","354","0","n/e","n/e","n/e","0","","315","n/e","n/e","7616","811","n/e","0","n/e","4054","4786"
"United Kingdom (UK)","11.10.2017 01:00 - 11.10.2017 01:30 (UTC)","0","n/e","n/e","5124","353","0","n/e","n/e","n/e","0","","309","n/e","n/e","7581","812","n/e","0","n/e","4016","4844"
"United Kingdom (UK)","11.10.2017 01:30 - 11.10.2017 02:00 (UTC)","0","n/e","n/e","4760","352","0","n/e","n/e","n/e","0","","289","n/e","n/e","7580","812","n/e","0","n/e","3987","4958"
"United Kingdom (UK)","11.10.2017 02:00 - 11.10.2017 02:30 (UTC)","0","n/e","n/e","4231","352","0","n/e","n/e","n/e","0","","297","n/e","n/e","7584","769","n/e","0","n/e","3996","5075"
"United Kingdom (UK)","11.10.2017 02:30 - 11.10.2017 03:00 (UTC)","0","n/e","n/e","4199","352","0","n/e","n/e","n/e","0","","297","n/e","n/e","7578","499","n/e","0","n/e","4040","5021"
"United Kingdom (UK)","11.10.2017 03:00 - 11.10.2017 03:30 (UTC)","0","n/e","n/e","4392","354","0","n/e","n/e","n/e","0","","310","n/e","n/e","7567","584","n/e","0","n/e","3998","5036"
"United Kingdom (UK)","11.10.2017 03:30 - 11.10.2017 04:00 (UTC)","0","n/e","n/e","4750","352","0","n/e","n/e","n/e","0","","299","n/e","n/e","7554","807","n/e","0","n/e","4041","5020"
"United Kingdom (UK)","11.10.2017 04:00 - 11.10.2017 04:30 (UTC)","0","n/e","n/e","5165","351","0","n/e","n/e","n/e","0","","297","n/e","n/e","7521","813","n/e","0","n/e","4017","5079"
"United Kingdom (UK)","11.10.2017 04:30 - 11.10.2017 05:00 (UTC)","0","n/e","n/e","5878","353","0","n/e","n/e","n/e","0","","301","n/e","n/e","7510","813","n/e","0","n/e","4041","5144"
"United Kingdom (UK)","11.10.2017 05:00 - 11.10.2017 05:30 (UTC)","0","n/e","n/e","6949","610","0","n/e","n/e","n/e","0","","332","n/e","n/e","7494","812","n/e","0","n/e","4056","5129"
"United Kingdom (UK)","11.10.2017 05:30 - 11.10.2017 06:00 (UTC)","0","n/e","n/e","9305","935","0","n/e","n/e","n/e","0","","356","n/e","n/e","7480","771","n/e","0","n/e","4023","5231"
"United Kingdom (UK)","11.10.2017 06:00 - 11.10.2017 06:30 (UTC)","0","n/e","n/e","11468","1416","0","n/e","n/e","n/e","309","","366","n/e","n/e","7476","811","n/e","0","n/e","4061","5523"
"United Kingdom (UK)","11.10.2017 06:30 - 11.10.2017 07:00 (UTC)","0","n/e","n/e","13537","1922","5","n/e","n/e","n/e","462","","361","n/e","n/e","7478","812","n/e","22","n/e","4069","5423"
"United Kingdom (UK)","11.10.2017 07:00 - 11.10.2017 07:30 (UTC)","0","n/e","n/e","15627","1952","34","n/e","n/e","n/e","639","","346","n/e","n/e","7470","810","n/e","144","n/e","4175","5323"
"United Kingdom (UK)","11.10.2017 07:30 - 11.10.2017 08:00 (UTC)","0","n/e","n/e","15865","1979","65","n/e","n/e","n/e","299","","380","n/e","n/e","7486","810","n/e","343","n/e","4163","5529"
"United Kingdom (UK)","11.10.2017 08:00 - 11.10.2017 08:30 (UTC)","0","n/e","n/e","15993","1938","71","n/e","n/e","n/e","466","","377","n/e","n/e","7473","807","n/e","548","n/e","4156","5607"
"United Kingdom (UK)","11.10.2017 08:30 - 11.10.2017 09:00 (UTC)","0","n/e","n/e","16206","1944","88","n/e","n/e","n/e","321","","397","n/e","n/e","7502","812","n/e","808","n/e","4149","5935"
"United Kingdom (UK)","11.10.2017 09:00 - 11.10.2017 09:30 (UTC)","0","n/e","n/e","15837","2034","87","n/e","n/e","n/e","377","","427","n/e","n/e","7476","811","n/e","994","n/e","4166","5987"
"United Kingdom (UK)","11.10.2017 09:30 - 11.10.2017 10:00 (UTC)","0","n/e","n/e","15987","2133","106","n/e","n/e","n/e","353","","498","n/e","n/e","7487","811","n/e","1210","n/e","4182","5781"
"United Kingdom (UK)","11.10.2017 10:00 - 11.10.2017 10:30 (UTC)","0","n/e","n/e","16092","1989","112","n/e","n/e","n/e","545","","506","n/e","n/e","7561","811","n/e","1350","n/e","4168","5667"
"United Kingdom (UK)","11.10.2017 10:30 - 11.10.2017 11:00 (UTC)","0","n/e","n/e","15950","2127","56","n/e","n/e","n/e","517","","479","n/e","n/e","7571","809","n/e","1490","n/e","4167","5514"
"United Kingdom (UK)","11.10.2017 11:00 - 11.10.2017 11:30 (UTC)","0","n/e","n/e","16215","2144","13","n/e","n/e","n/e","753","","461","n/e","n/e","7564","810","n/e","1570","n/e","4185","5152"
"United Kingdom (UK)","11.10.2017 11:30 - 11.10.2017 12:00 (UTC)","0","n/e","n/e","16281","2125","0","n/e","n/e","n/e","605","","451","n/e","n/e","7571","807","n/e","1650","n/e","4202","5185"
"United Kingdom (UK)","11.10.2017 12:00 - 11.10.2017 12:30 (UTC)","0","n/e","n/e","16414","2107","0","n/e","n/e","n/e","804","","425","n/e","n/e","7573","810","n/e","1670","n/e","3976","5034"
"United Kingdom (UK)","11.10.2017 12:30 - 11.10.2017 13:00 (UTC)","0","n/e","n/e","16338","2056","0","n/e","n/e","n/e","766","","443","n/e","n/e","7586","812","n/e","1440","n/e","4045","4832"
"United Kingdom (UK)","11.10.2017 13:00 - 11.10.2017 13:30 (UTC)","0","n/e","n/e","15874","2046","0","n/e","n/e","n/e","774","","444","n/e","n/e","7590","813","n/e","1320","n/e","4064","4791"
"United Kingdom (UK)","11.10.2017 13:30 - 11.10.2017 14:00 (UTC)","0","n/e","n/e","16009","2048","0","n/e","n/e","n/e","520","","440","n/e","n/e","7585","809","n/e","1230","n/e","4072","4901"
"United Kingdom (UK)","11.10.2017 14:00 - 11.10.2017 14:30 (UTC)","0","n/e","n/e","15636","2054","0","n/e","n/e","n/e","425","","444","n/e","n/e","7586","810","n/e","1020","n/e","4105","4806"
"United Kingdom (UK)","11.10.2017 14:30 - 11.10.2017 15:00 (UTC)","0","n/e","n/e","15987","2070","0","n/e","n/e","n/e","303","","450","n/e","n/e","7588","811","n/e","902","n/e","4101","4808"
"United Kingdom (UK)","11.10.2017 15:00 - 11.10.2017 15:30 (UTC)","0","n/e","n/e","16133","2246","0","n/e","n/e","n/e","508","","442","n/e","n/e","7614","812","n/e","623","n/e","4072","4670"
"United Kingdom (UK)","11.10.2017 15:30 - 11.10.2017 16:00 (UTC)","0","n/e","n/e","16753","2894","0","n/e","n/e","n/e","468","","421","n/e","n/e","7627","810","n/e","504","n/e","4017","4542"
"United Kingdom (UK)","11.10.2017 16:00 - 11.10.2017 16:30 (UTC)","0","n/e","n/e","17084","3028","0","n/e","n/e","n/e","445","","495","n/e","n/e","7652","810","n/e","325","n/e","4044","4340"
"United Kingdom (UK)","11.10.2017 16:30 - 11.10.2017 17:00 (UTC)","0","n/e","n/e","17345","3147","0","n/e","n/e","n/e","559","","515","n/e","n/e","7664","808","n/e","145","n/e","4130","4448"
"United Kingdom (UK)","11.10.2017 17:00 - 11.10.2017 17:30 (UTC)","0","n/e","n/e","16359","3271","0","n/e","n/e","n/e","488","","566","n/e","n/e","7684","814","n/e","23","n/e","4200","4473"
"United Kingdom (UK)","11.10.2017 17:30 - 11.10.2017 18:00 (UTC)","0","n/e","n/e","16659","3106","0","n/e","n/e","n/e","755","","614","n/e","n/e","7662","814","n/e","0","n/e","4174","4483"
"United Kingdom (UK)","11.10.2017 18:00 - 11.10.2017 18:30 (UTC)","0","n/e","n/e","16824","3257","0","n/e","n/e","n/e","525","","634","n/e","n/e","7677","809","n/e","1","n/e","4184","4663"
"United Kingdom (UK)","11.10.2017 18:30 - 11.10.2017 19:00 (UTC)","0","n/e","n/e","16091","3033","0","n/e","n/e","n/e","298","","638","n/e","n/e","7663","811","n/e","0","n/e","4196","4632"
"United Kingdom (UK)","11.10.2017 19:00 - 11.10.2017 19:30 (UTC)","0","n/e","n/e","15956","3117","0","n/e","n/e","n/e","599","","550","n/e","n/e","7547","810","n/e","0","n/e","4219","4650"
"United Kingdom (UK)","11.10.2017 19:30 - 11.10.2017 20:00 (UTC)","0","n/e","n/e","15340","2738","0","n/e","n/e","n/e","347","","547","n/e","n/e","7476","814","n/e","0","n/e","4208","4887"
"United Kingdom (UK)","11.10.2017 20:00 - 11.10.2017 20:30 (UTC)","0","n/e","n/e","14139","2408","0","n/e","n/e","n/e","551","","517","n/e","n/e","7507","820","n/e","0","n/e","4218","5034"
"United Kingdom (UK)","11.10.2017 20:30 - 11.10.2017 21:00 (UTC)","0","n/e","n/e","13284","1918","0","n/e","n/e","n/e","278","","491","n/e","n/e","7503","821","n/e","0","n/e","4155","5165"
"United Kingdom (UK)","11.10.2017 21:00 - 11.10.2017 21:30 (UTC)","0","n/e","n/e","11582","1453","0","n/e","n/e","n/e","388","","453","n/e","n/e","7508","797","n/e","0","n/e","4241","5293"
"United Kingdom (UK)","11.10.2017 21:30 - 11.10.2017 22:00 (UTC)","0","n/e","n/e","9709","1149","0","n/e","n/e","n/e","472","","328","n/e","n/e","7502","806","n/e","0","n/e","4247","5433"
"United Kingdom (UK)","11.10.2017 22:00 - 11.10.2017 22:30 (UTC)","0","n/e","n/e","7569","495","0","n/e","n/e","n/e","88","","327","n/e","n/e","7504","810","n/e","0","n/e","4215","5334"
"United Kingdom (UK)","11.10.2017 22:30 - 11.10.2017 23:00 (UTC)","0","n/e","n/e","5249","173","0","n/e","n/e","n/e","0","","324","n/e","n/e","7513","723","n/e","0","n/e","4255","5394"
"United Kingdom (UK)","11.10.2017 23:00 - 11.10.2017 23:30 (UTC)","0","n/e","n/e","4637","102","0","n/e","n/e","n/e","0","","311","n/e","n/e","7516","801","n/e","0","n/e","4238","4971"
"United Kingdom (UK)","11.10.2017 23:30 - 12.10.2017 00:00 (UTC)","0","n/e","n/e","4650","110","0","n/e","n/e","n/e","0","","309","n/e","n/e","7514","819","n/e","0","n/e","4245","4974"
"United Kingdom (UK)","12.10.2017 00:00 - 12.10.2017 00:30 (UTC)","0","n/e","n/e","4440","112","0","n/e","n/e","n/e","0","","305","n/e","n/e","7525","821","n/e","0","n/e","4209","4750"
"United Kingdom (UK)","12.10.2017 00:30 - 12.10.2017 01:00 (UTC)","0","n/e","n/e","4799","113","0","n/e","n/e","n/e","0","","289","n/e","n/e","7521","819","n/e","0","n/e","4147","4684"
"United Kingdom (UK)","12.10.2017 01:00 - 12.10.2017 01:30 (UTC)","0","n/e","n/e","4998","113","0","n/e","n/e","n/e","0","","273","n/e","n/e","7533","822","n/e","0","n/e","4150","4661"
"United Kingdom (UK)","12.10.2017 01:30 - 12.10.2017 02:00 (UTC)","0","n/e","n/e","4829","112","0","n/e","n/e","n/e","0","","265","n/e","n/e","7548","824","n/e","0","n/e","4138","4684"
"United Kingdom (UK)","12.10.2017 02:00 - 12.10.2017 02:30 (UTC)","0","n/e","n/e","4759","112","0","n/e","n/e","n/e","0","","262","n/e","n/e","7535","822","n/e","0","n/e","4142","4818"
"United Kingdom (UK)","12.10.2017 02:30 - 12.10.2017 03:00 (UTC)","0","n/e","n/e","5111","112","0","n/e","n/e","n/e","0","","257","n/e","n/e","7544","819","n/e","0","n/e","4134","4813"
"United Kingdom (UK)","12.10.2017 03:00 - 12.10.2017 03:30 (UTC)","0","n/e","n/e","4566","112","0","n/e","n/e","n/e","0","","254","n/e","n/e","7555","821","n/e","0","n/e","4094","4862"
"United Kingdom (UK)","12.10.2017 03:30 - 12.10.2017 04:00 (UTC)","0","n/e","n/e","4522","113","0","n/e","n/e","n/e","0","","259","n/e","n/e","7591","676","n/e","0","n/e","4099","4893"
"United Kingdom (UK)","12.10.2017 04:00 - 12.10.2017 04:30 (UTC)","0","n/e","n/e","5743","124","0","n/e","n/e","n/e","0","","291","n/e","n/e","7566","626","n/e","0","n/e","4027","4774"
"United Kingdom (UK)","12.10.2017 04:30 - 12.10.2017 05:00 (UTC)","0","n/e","n/e","6462","175","0","n/e","n/e","n/e","0","","288","n/e","n/e","7572","728","n/e","1","n/e","3936","4826"
"United Kingdom (UK)","12.10.2017 05:00 - 12.10.2017 05:30 (UTC)","0","n/e","n/e","8315","204","0","n/e","n/e","n/e","0","","313","n/e","n/e","7570","564","n/e","1","n/e","3906","4723"
"United Kingdom (UK)","12.10.2017 05:30 - 12.10.2017 06:00 (UTC)","0","n/e","n/e","11995","267","0","n/e","n/e","n/e","0","","326","n/e","n/e","7572","816","n/e","1","n/e","3968","4936"
"United Kingdom (UK)","12.10.2017 06:00 - 12.10.2017 06:30 (UTC)","0","n/e","n/e","15263","496","0","n/e","n/e","n/e","374","","340","n/e","n/e","7570","817","n/e","2","n/e","3869","5102"
"United Kingdom (UK)","12.10.2017 06:30 - 12.10.2017 07:00 (UTC)","0","n/e","n/e","17759","788","0","n/e","n/e","n/e","465","","340","n/e","n/e","7566","820","n/e","77","n/e","3646","5295"
"United Kingdom (UK)","12.10.2017 07:00 - 12.10.2017 07:30 (UTC)","0","n/e","n/e","18491","1039","0","n/e","n/e","n/e","410","","474","n/e","n/e","7573","825","n/e","407","n/e","3587","5150"
"United Kingdom (UK)","12.10.2017 07:30 - 12.10.2017 08:00 (UTC)","0","n/e","n/e","18683","1233","0","n/e","n/e","n/e","317","","532","n/e","n/e","7569","821","n/e","936","n/e","3395","5067"
"United Kingdom (UK)","12.10.2017 08:00 - 12.10.2017 08:30 (UTC)","0","n/e","n/e","18729","1250","0","n/e","n/e","n/e","758","","530","n/e","n/e","7568","821","n/e","1580","n/e","3175","4842"
"United Kingdom (UK)","12.10.2017 08:30 - 12.10.2017 09:00 (UTC)","0","n/e","n/e","18769","1249","0","n/e","n/e","n/e","836","","686","n/e","n/e","7576","819","n/e","2230","n/e","3116","4710"
"United Kingdom (UK)","12.10.2017 09:00 - 12.10.2017 09:30 (UTC)","0","n/e","n/e","243","95","0","n/e","n/e","n/e","0","","0","n/e","n/e","0","0","n/e","2980","n/e","2984","4736"
"United Kingdom (UK)","12.10.2017 09:30 - 12.10.2017 10:00 (UTC)","0","n/e","n/e","236","95","0","n/e","n/e","n/e","0","","0","n/e","n/e","0","0","n/e","3720","n/e","2905","4825"
"United Kingdom (UK)","12.10.2017 10:00 - 12.10.2017 10:30 (UTC)","0","n/e","n/e","232","95","0","n/e","n/e","n/e","0","","0","n/e","n/e","0","0","n/e","4330","n/e","2949","5073"
"United Kingdom (UK)","12.10.2017 10:30 - 12.10.2017 11:00 (UTC)","0","n/e","n/e","247","95","0","n/e","n/e","n/e","0","","0","n/e","n/e","0","0","n/e","4550","n/e","3038","5359"
"United Kingdom (UK)","12.10.2017 11:00 - 12.10.2017 11:30 (UTC)","0","n/e","n/e","245","95","0","n/e","n/e","n/e","0","","0","n/e","n/e","0","0","n/e","4680","n/e","2990","5475"
"United Kingdom (UK)","12.10.2017 11:30 - 12.10.2017 12:00 (UTC)","0","n/e","n/e","236","95","3","n/e","n/e","n/e","0","","0","n/e","n/e","0","0","n/e","4580","n/e","2972","5365"
"United Kingdom (UK)","12.10.2017 12:00 - 12.10.2017 12:30 (UTC)","0","n/e","n/e","15736","1414","0","n/e","n/e","n/e","325","","345","n/e","n/e","7606","816","n/e","4480","n/e","3010","5409"
"United Kingdom (UK)","12.10.2017 12:30 - 12.10.2017 13:00 (UTC)","0","n/e","n/e","15829","1362","0","n/e","n/e","n/e","364","","342","n/e","n/e","7603","819","n/e","4350","n/e","2924","5298"
"United Kingdom (UK)","12.10.2017 13:00 - 12.10.2017 13:30 (UTC)","0","n/e","n/e","16331","1321","0","n/e","n/e","n/e","452","","320","n/e","n/e","7604","818","n/e","3902","n/e","2695","5044"
"United Kingdom (UK)","12.10.2017 13:30 - 12.10.2017 14:00 (UTC)","0","n/e","n/e","16727","1317","0","n/e","n/e","n/e","512","","322","n/e","n/e","7610","818","n/e","3790","n/e","2603","4925"
"United Kingdom (UK)","12.10.2017 14:00 - 12.10.2017 14:30 (UTC)","0","n/e","n/e","17234","1355","0","n/e","n/e","n/e","502","","343","n/e","n/e","7604","819","n/e","3250","n/e","2249","4674"
"United Kingdom (UK)","12.10.2017 14:30 - 12.10.2017 15:00 (UTC)","0","n/e","n/e","17723","1440","0","n/e","n/e","n/e","407","","339","n/e","n/e","7622","820","n/e","2680","n/e","2055","4597"
"United Kingdom (UK)","12.10.2017 15:00 - 12.10.2017 15:30 (UTC)","0","n/e","n/e","18632","1632","0","n/e","n/e","n/e","452","","375","n/e","n/e","7608","821","n/e","2110","n/e","2232","4619"
"United Kingdom (UK)","12.10.2017 15:30 - 12.10.2017 16:00 (UTC)","0","n/e","n/e","19751","1798","0","n/e","n/e","n/e","344","","387","n/e","n/e","7622","823","n/e","1450","n/e","71","2379"
"United Kingdom (UK)","12.10.2017 16:00 - 12.10.2017 16:30 (UTC)","0","n/e","n/e","20411","2062","0","n/e","n/e","n/e","519","","443","n/e","n/e","7633","820","n/e","906","n/e","2270","4838"
"United Kingdom (UK)","12.10.2017 16:30 - 12.10.2017 17:00 (UTC)","0","n/e","n/e","21241","2175","0","n/e","n/e","n/e","637","","453","n/e","n/e","7653","821","n/e","329","n/e","2039","4742"
"United Kingdom (UK)","12.10.2017 17:00 - 12.10.2017 17:30 (UTC)","0","n/e","n/e","21131","2169","0","n/e","n/e","n/e","333","","473","n/e","n/e","7674","822","n/e","24","n/e","1796","4951"
"United Kingdom (UK)","12.10.2017 17:30 - 12.10.2017 18:00 (UTC)","0","n/e","n/e","21521","2191","0","n/e","n/e","n/e","377","","470","n/e","n/e","7683","822","n/e","13","n/e","1965","5151"
"United Kingdom (UK)","12.10.2017 18:00 - 12.10.2017 18:30 (UTC)","0","n/e","n/e","21414","2393","0","n/e","n/e","n/e","610","","476","n/e","n/e","7693","824","n/e","5","n/e","2360","5476"
"United Kingdom (UK)","12.10.2017 18:30 - 12.10.2017 19:00 (UTC)","0","n/e","n/e","20573","2049","0","n/e","n/e","n/e","474","","477","n/e","n/e","7696","822","n/e","3","n/e","2500","5431"
"United Kingdom (UK)","12.10.2017 19:00 - 12.10.2017 19:30 (UTC)","0","n/e","n/e","19750","2160","0","n/e","n/e","n/e","497","","418","n/e","n/e","7700","822","n/e","3","n/e","2751","5704"
"United Kingdom (UK)","12.10.2017 19:30 - 12.10.2017 20:00 (UTC)","0","n/e","n/e","18931","1585","0","n/e","n/e","n/e","389","","402","n/e","n/e","7703","822","n/e","1","n/e","3086","5684"
"United Kingdom (UK)","12.10.2017 20:00 - 12.10.2017 20:30 (UTC)","0","n/e","n/e","17189","1370","0","n/e","n/e","n/e","653","","387","n/e","n/e","7698","823","n/e","2","n/e","3251","5550"
"United Kingdom (UK)","12.10.2017 20:30 - 12.10.2017 21:00 (UTC)","0","n/e","n/e","15581","1119","0","n/e","n/e","n/e","330","","359","n/e","n/e","7711","820","n/e","0","n/e","3314","5363"
"United Kingdom (UK)","12.10.2017 21:00 - 12.10.2017 21:30 (UTC)","0","n/e","n/e","13973","868","0","n/e","n/e","n/e","306","","336","n/e","n/e","7715","821","n/e","0","n/e","3393","5401"
"United Kingdom (UK)","12.10.2017 21:30 - 12.10.2017 22:00 (UTC)","0","n/e","n/e","12539","707","0","n/e","n/e","n/e","333","","362","n/e","n/e","7705","824","n/e","0","n/e","3395","5187"
"United Kingdom (UK)","12.10.2017 22:00 - 12.10.2017 22:30 (UTC)","0","n/e","n/e","9600","520","0","n/e","n/e","n/e","0","","358","n/e","n/e","7705","823","n/e","0","n/e","3156","4979"
"United Kingdom (UK)","12.10.2017 22:30 - 12.10.2017 23:00 (UTC)","0","n/e","n/e","6315","69","0","n/e","n/e","n/e","0","","355","n/e","n/e","7704","824","n/e","0","n/e","3138","4859"
"United Kingdom (UK)","12.10.2017 23:00 - 12.10.2017 23:30 (UTC)","0","n/e","n/e","6310","70","0","n/e","n/e","n/e","0","","355","n/e","n/e","7711","726","n/e","0","n/e","3156","4642"
"United Kingdom (UK)","12.10.2017 23:30 - 13.10.2017 00:00 (UTC)","0","n/e","n/e","6360","70","0","n/e","n/e","n/e","0","","359","n/e","n/e","7722","802","n/e","0","n/e","3201","4399"
"United Kingdom (UK)","13.10.2017 00:00 - 13.10.2017 00:30 (UTC)","0","n/e","n/e","6241","70","0","n/e","n/e","n/e","0","","343","n/e","n/e","7720","818","n/e","0","n/e","3037","4378"
"United Kingdom (UK)","13.10.2017 00:30 - 13.10.2017 01:00 (UTC)","0","n/e","n/e","5928","70","0","n/e","n/e","n/e","0","","340","n/e","n/e","7689","815","n/e","0","n/e","3105","4468"
