"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","14.11.2020 06:00 - 14.11.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 06:30 - 14.11.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 07:00 - 14.11.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 07:30 - 14.11.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 08:00 - 14.11.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 08:30 - 14.11.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 09:00 - 14.11.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 09:30 - 14.11.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 10:00 - 14.11.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 10:30 - 14.11.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 11:00 - 14.11.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 11:30 - 14.11.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 12:00 - 14.11.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 12:30 - 14.11.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 13:00 - 14.11.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 13:30 - 14.11.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 14:00 - 14.11.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 14:30 - 14.11.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 15:00 - 14.11.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 15:30 - 14.11.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 16:00 - 14.11.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 16:30 - 14.11.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 17:00 - 14.11.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 17:30 - 14.11.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 18:00 - 14.11.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 18:30 - 14.11.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 19:00 - 14.11.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 19:30 - 14.11.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 20:00 - 14.11.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 20:30 - 14.11.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 21:00 - 14.11.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 21:30 - 14.11.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 22:00 - 14.11.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 22:30 - 14.11.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 23:00 - 14.11.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","14.11.2020 23:30 - 15.11.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 00:00 - 15.11.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 00:30 - 15.11.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 01:00 - 15.11.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 01:30 - 15.11.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 02:00 - 15.11.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 02:30 - 15.11.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 03:00 - 15.11.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 03:30 - 15.11.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 04:00 - 15.11.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 04:30 - 15.11.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 05:00 - 15.11.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 05:30 - 15.11.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 06:00 - 15.11.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 06:30 - 15.11.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 07:00 - 15.11.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 07:30 - 15.11.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 08:00 - 15.11.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 08:30 - 15.11.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 09:00 - 15.11.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 09:30 - 15.11.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 10:00 - 15.11.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 10:30 - 15.11.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 11:00 - 15.11.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 11:30 - 15.11.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 12:00 - 15.11.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 12:30 - 15.11.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 13:00 - 15.11.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 13:30 - 15.11.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 14:00 - 15.11.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 14:30 - 15.11.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 15:00 - 15.11.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 15:30 - 15.11.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 16:00 - 15.11.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 16:30 - 15.11.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 17:00 - 15.11.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 17:30 - 15.11.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 18:00 - 15.11.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 18:30 - 15.11.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 19:00 - 15.11.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 19:30 - 15.11.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 20:00 - 15.11.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 20:30 - 15.11.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 21:00 - 15.11.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 21:30 - 15.11.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 22:00 - 15.11.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 22:30 - 15.11.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 23:00 - 15.11.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","15.11.2020 23:30 - 16.11.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 00:00 - 16.11.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 00:30 - 16.11.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 01:00 - 16.11.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 01:30 - 16.11.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 02:00 - 16.11.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 02:30 - 16.11.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 03:00 - 16.11.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 03:30 - 16.11.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 04:00 - 16.11.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 04:30 - 16.11.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 05:00 - 16.11.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 05:30 - 16.11.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 06:00 - 16.11.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 06:30 - 16.11.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 07:00 - 16.11.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 07:30 - 16.11.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 08:00 - 16.11.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 08:30 - 16.11.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 09:00 - 16.11.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 09:30 - 16.11.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 10:00 - 16.11.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 10:30 - 16.11.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 11:00 - 16.11.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 11:30 - 16.11.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 12:00 - 16.11.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 12:30 - 16.11.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 13:00 - 16.11.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 13:30 - 16.11.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 14:00 - 16.11.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 14:30 - 16.11.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 15:00 - 16.11.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 15:30 - 16.11.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 16:00 - 16.11.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 16:30 - 16.11.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 17:00 - 16.11.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 17:30 - 16.11.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 18:00 - 16.11.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 18:30 - 16.11.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 19:00 - 16.11.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 19:30 - 16.11.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 20:00 - 16.11.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 20:30 - 16.11.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 21:00 - 16.11.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 21:30 - 16.11.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 22:00 - 16.11.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 22:30 - 16.11.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 23:00 - 16.11.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","16.11.2020 23:30 - 17.11.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 00:00 - 17.11.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 00:30 - 17.11.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 01:00 - 17.11.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 01:30 - 17.11.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 02:00 - 17.11.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 02:30 - 17.11.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 03:00 - 17.11.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 03:30 - 17.11.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 04:00 - 17.11.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 04:30 - 17.11.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 05:00 - 17.11.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 05:30 - 17.11.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 06:00 - 17.11.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 06:30 - 17.11.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 07:00 - 17.11.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 07:30 - 17.11.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 08:00 - 17.11.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 08:30 - 17.11.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 09:00 - 17.11.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 09:30 - 17.11.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 10:00 - 17.11.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 10:30 - 17.11.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 11:00 - 17.11.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 11:30 - 17.11.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 12:00 - 17.11.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 12:30 - 17.11.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","17.11.2020 13:00 - 17.11.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
