"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","26.09.2016 10:30 - 26.09.2016 11:00 (UTC)","N/A","n/e","n/e","19372","2926","20","n/e","n/e","n/e","410","","506","n/e","n/e","7990","1272","n/e","2120","n/e","709","1744"
"United Kingdom (UK)","26.09.2016 11:00 - 26.09.2016 11:30 (UTC)","N/A","n/e","n/e","19560","2871","27","n/e","n/e","n/e","310","","516","n/e","n/e","7980","1271","n/e","2130","n/e","735","1918"
"United Kingdom (UK)","26.09.2016 11:30 - 26.09.2016 12:00 (UTC)","N/A","n/e","n/e","19564","2838","10","n/e","n/e","n/e","303","","504","n/e","n/e","7976","1271","n/e","2140","n/e","838","1887"
"United Kingdom (UK)","26.09.2016 12:00 - 26.09.2016 12:30 (UTC)","N/A","n/e","n/e","19565","2612","0","n/e","n/e","n/e","302","","392","n/e","n/e","7991","1270","n/e","2100","n/e","919","1903"
"United Kingdom (UK)","26.09.2016 12:30 - 26.09.2016 13:00 (UTC)","N/A","n/e","n/e","19157","2677","0","n/e","n/e","n/e","302","","356","n/e","n/e","7982","1270","n/e","2150","n/e","879","1977"
"United Kingdom (UK)","26.09.2016 13:00 - 26.09.2016 13:30 (UTC)","N/A","n/e","n/e","19251","2744","0","n/e","n/e","n/e","412","","359","n/e","n/e","7987","1204","n/e","2170","n/e","815","1766"
"United Kingdom (UK)","26.09.2016 13:30 - 26.09.2016 14:00 (UTC)","N/A","n/e","n/e","19157","2863","0","n/e","n/e","n/e","346","","330","n/e","n/e","7972","1268","n/e","2040","n/e","943","1666"
"United Kingdom (UK)","26.09.2016 14:00 - 26.09.2016 14:30 (UTC)","N/A","n/e","n/e","19295","2549","4","n/e","n/e","n/e","319","","341","n/e","n/e","7976","1268","n/e","1810","n/e","1109","1492"
"United Kingdom (UK)","26.09.2016 14:30 - 26.09.2016 15:00 (UTC)","N/A","n/e","n/e","19064","2915","0","n/e","n/e","n/e","357","","341","n/e","n/e","7984","1204","n/e","1620","n/e","1158","1444"
"United Kingdom (UK)","26.09.2016 15:00 - 26.09.2016 15:30 (UTC)","N/A","n/e","n/e","19684","3394","0","n/e","n/e","n/e","501","","367","n/e","n/e","7989","1235","n/e","1450","n/e","794","1311"
"United Kingdom (UK)","26.09.2016 15:30 - 26.09.2016 16:00 (UTC)","N/A","n/e","n/e","19521","4284","0","n/e","n/e","n/e","677","","368","n/e","n/e","7998","1230","n/e","1190","n/e","711","1277"
"United Kingdom (UK)","26.09.2016 16:00 - 26.09.2016 16:30 (UTC)","N/A","n/e","n/e","19649","4639","0","n/e","n/e","n/e","840","","741","n/e","n/e","7985","1257","n/e","888","n/e","571","1259"
"United Kingdom (UK)","26.09.2016 16:30 - 26.09.2016 17:00 (UTC)","N/A","n/e","n/e","19843","4891","0","n/e","n/e","n/e","862","","799","n/e","n/e","7893","1256","n/e","529","n/e","616","1213"
"United Kingdom (UK)","26.09.2016 17:00 - 26.09.2016 17:30 (UTC)","N/A","n/e","n/e","19577","5274","0","n/e","n/e","n/e","1185","","811","n/e","n/e","7787","1261","n/e","207","n/e","475","1130"
"United Kingdom (UK)","26.09.2016 17:30 - 26.09.2016 18:00 (UTC)","N/A","n/e","n/e","19431","5459","0","n/e","n/e","n/e","1054","","811","n/e","n/e","7792","1263","n/e","40","n/e","454","1127"
"United Kingdom (UK)","26.09.2016 18:00 - 26.09.2016 18:30 (UTC)","N/A","n/e","n/e","19916","5448","0","n/e","n/e","n/e","1241","","794","n/e","n/e","7787","1262","n/e","0","n/e","424","1149"
"United Kingdom (UK)","26.09.2016 18:30 - 26.09.2016 19:00 (UTC)","N/A","n/e","n/e","20078","5476","0","n/e","n/e","n/e","1506","","795","n/e","n/e","7782","1272","n/e","0","n/e","461","1163"
"United Kingdom (UK)","26.09.2016 19:00 - 26.09.2016 19:30 (UTC)","N/A","n/e","n/e","19904","5348","0","n/e","n/e","n/e","1100","","795","n/e","n/e","7785","1266","n/e","0","n/e","512","1208"
"United Kingdom (UK)","26.09.2016 19:30 - 26.09.2016 20:00 (UTC)","N/A","n/e","n/e","19078","5033","0","n/e","n/e","n/e","533","","700","n/e","n/e","7776","1262","n/e","0","n/e","522","1230"
"United Kingdom (UK)","26.09.2016 20:00 - 26.09.2016 20:30 (UTC)","N/A","n/e","n/e","18637","4521","0","n/e","n/e","n/e","398","","603","n/e","n/e","7783","1272","n/e","0","n/e","509","1309"
"United Kingdom (UK)","26.09.2016 20:30 - 26.09.2016 21:00 (UTC)","N/A","n/e","n/e","17569","3759","0","n/e","n/e","n/e","708","","565","n/e","n/e","7778","1270","n/e","0","n/e","508","1314"
"United Kingdom (UK)","26.09.2016 21:00 - 26.09.2016 21:30 (UTC)","N/A","n/e","n/e","17283","2486","0","n/e","n/e","n/e","309","","567","n/e","n/e","7787","1271","n/e","0","n/e","542","1343"
"United Kingdom (UK)","26.09.2016 21:30 - 26.09.2016 22:00 (UTC)","N/A","n/e","n/e","16508","1213","0","n/e","n/e","n/e","356","","464","n/e","n/e","7784","1272","n/e","0","n/e","694","1341"
"United Kingdom (UK)","26.09.2016 22:00 - 26.09.2016 22:30 (UTC)","N/A","n/e","n/e","14066","481","0","n/e","n/e","n/e","0","","431","n/e","n/e","7782","1270","n/e","0","n/e","926","1440"
"United Kingdom (UK)","26.09.2016 22:30 - 26.09.2016 23:00 (UTC)","N/A","n/e","n/e","12144","460","0","n/e","n/e","n/e","0","","429","n/e","n/e","7781","1269","n/e","0","n/e","1098","1556"
"United Kingdom (UK)","26.09.2016 23:00 - 26.09.2016 23:30 (UTC)","N/A","n/e","n/e","10532","455","0","n/e","n/e","n/e","0","","415","n/e","n/e","7793","1268","n/e","0","n/e","1209","1614"
"United Kingdom (UK)","26.09.2016 23:30 - 27.09.2016 00:00 (UTC)","N/A","n/e","n/e","9622","375","0","n/e","n/e","n/e","0","","415","n/e","n/e","7787","1268","n/e","0","n/e","1167","1794"
"United Kingdom (UK)","27.09.2016 00:00 - 27.09.2016 00:30 (UTC)","N/A","n/e","n/e","9458","325","0","n/e","n/e","n/e","0","","225","n/e","n/e","7782","1268","n/e","0","n/e","1143","1931"
"United Kingdom (UK)","27.09.2016 00:30 - 27.09.2016 01:00 (UTC)","N/A","n/e","n/e","9025","325","0","n/e","n/e","n/e","0","","217","n/e","n/e","7793","1271","n/e","0","n/e","1254","1990"
"United Kingdom (UK)","27.09.2016 01:00 - 27.09.2016 01:30 (UTC)","N/A","n/e","n/e","9074","326","0","n/e","n/e","n/e","0","","218","n/e","n/e","7786","1265","n/e","0","n/e","1474","2200"
"United Kingdom (UK)","27.09.2016 01:30 - 27.09.2016 02:00 (UTC)","N/A","n/e","n/e","8694","326","0","n/e","n/e","n/e","0","","216","n/e","n/e","7777","1272","n/e","0","n/e","1547","2416"
"United Kingdom (UK)","27.09.2016 02:00 - 27.09.2016 02:30 (UTC)","N/A","n/e","n/e","8389","324","0","n/e","n/e","n/e","0","","216","n/e","n/e","7783","1271","n/e","0","n/e","1692","2496"
"United Kingdom (UK)","27.09.2016 02:30 - 27.09.2016 03:00 (UTC)","N/A","n/e","n/e","7951","324","0","n/e","n/e","n/e","0","","212","n/e","n/e","7793","1271","n/e","0","n/e","1827","2581"
"United Kingdom (UK)","27.09.2016 03:00 - 27.09.2016 03:30 (UTC)","N/A","n/e","n/e","7810","323","0","n/e","n/e","n/e","0","","210","n/e","n/e","7962","1270","n/e","0","n/e","1961","2816"
"United Kingdom (UK)","27.09.2016 03:30 - 27.09.2016 04:00 (UTC)","N/A","n/e","n/e","7380","323","0","n/e","n/e","n/e","0","","206","n/e","n/e","8004","1261","n/e","0","n/e","2035","3143"
"United Kingdom (UK)","27.09.2016 04:00 - 27.09.2016 04:30 (UTC)","N/A","n/e","n/e","8096","323","0","n/e","n/e","n/e","0","","206","n/e","n/e","7998","1267","n/e","0","n/e","2119","3330"
"United Kingdom (UK)","27.09.2016 04:30 - 27.09.2016 05:00 (UTC)","N/A","n/e","n/e","8966","325","0","n/e","n/e","n/e","0","","208","n/e","n/e","8006","1271","n/e","0","n/e","2130","3250"
"United Kingdom (UK)","27.09.2016 05:00 - 27.09.2016 05:30 (UTC)","N/A","n/e","n/e","10480","330","0","n/e","n/e","n/e","0","","218","n/e","n/e","8012","1272","n/e","0","n/e","2122","3436"
"United Kingdom (UK)","27.09.2016 05:30 - 27.09.2016 06:00 (UTC)","N/A","n/e","n/e","12898","467","0","n/e","n/e","n/e","0","","224","n/e","n/e","8002","1271","n/e","1","n/e","2124","3768"
"United Kingdom (UK)","27.09.2016 06:00 - 27.09.2016 06:30 (UTC)","N/A","n/e","n/e","14717","746","0","n/e","n/e","n/e","329","","285","n/e","n/e","8001","1270","n/e","104","n/e","2190","3962"
"United Kingdom (UK)","27.09.2016 06:30 - 27.09.2016 07:00 (UTC)","N/A","n/e","n/e","16992","811","0","n/e","n/e","n/e","312","","313","n/e","n/e","8012","1271","n/e","275","n/e","2263","4058"
"United Kingdom (UK)","27.09.2016 07:00 - 27.09.2016 07:30 (UTC)","N/A","n/e","n/e","17065","1130","0","n/e","n/e","n/e","335","","312","n/e","n/e","8010","1273","n/e","462","n/e","2217","4179"
"United Kingdom (UK)","27.09.2016 07:30 - 27.09.2016 08:00 (UTC)","N/A","n/e","n/e","16815","1286","0","n/e","n/e","n/e","301","","310","n/e","n/e","8001","1270","n/e","699","n/e","1158","3061"
"United Kingdom (UK)","27.09.2016 08:00 - 27.09.2016 08:30 (UTC)","N/A","n/e","n/e","17211","1100","0","n/e","n/e","n/e","414","","345","n/e","n/e","8000","1274","n/e","972","n/e","1653","3783"
"United Kingdom (UK)","27.09.2016 08:30 - 27.09.2016 09:00 (UTC)","N/A","n/e","n/e","17358","1136","0","n/e","n/e","n/e","302","","354","n/e","n/e","8007","1272","n/e","1190","n/e","2149","4493"
"United Kingdom (UK)","27.09.2016 09:00 - 27.09.2016 09:30 (UTC)","N/A","n/e","n/e","17472","1320","0","n/e","n/e","n/e","354","","346","n/e","n/e","7997","1266","n/e","1400","n/e","2155","4688"
"United Kingdom (UK)","27.09.2016 09:30 - 27.09.2016 10:00 (UTC)","N/A","n/e","n/e","17499","1296","0","n/e","n/e","n/e","351","","344","n/e","n/e","7990","1265","n/e","1760","n/e","2110","4709"
"United Kingdom (UK)","27.09.2016 10:00 - 27.09.2016 10:30 (UTC)","N/A","n/e","n/e","16857","1268","0","n/e","n/e","n/e","655","","280","n/e","n/e","8002","1267","n/e","1920","n/e","2136","4960"
"United Kingdom (UK)","27.09.2016 10:30 - 27.09.2016 11:00 (UTC)","N/A","n/e","n/e","16817","1241","0","n/e","n/e","n/e","536","","276","n/e","n/e","7995","1260","n/e","1960","n/e","2172","4866"
"United Kingdom (UK)","27.09.2016 11:00 - 27.09.2016 11:30 (UTC)","N/A","n/e","n/e","16850","1293","0","n/e","n/e","n/e","646","","269","n/e","n/e","7998","1235","n/e","2020","n/e","2127","4837"
"United Kingdom (UK)","27.09.2016 11:30 - 27.09.2016 12:00 (UTC)","N/A","n/e","n/e","17007","1260","0","n/e","n/e","n/e","311","","258","n/e","n/e","7993","1260","n/e","2120","n/e","2184","4789"
"United Kingdom (UK)","27.09.2016 12:00 - 27.09.2016 12:30 (UTC)","N/A","n/e","n/e","17075","1198","0","n/e","n/e","n/e","341","","229","n/e","n/e","7811","1263","n/e","2100","n/e","2216","4673"
"United Kingdom (UK)","27.09.2016 12:30 - 27.09.2016 13:00 (UTC)","N/A","n/e","n/e","16798","1185","0","n/e","n/e","n/e","338","","221","n/e","n/e","7789","1282","n/e","2030","n/e","2271","4713"
"United Kingdom (UK)","27.09.2016 13:00 - 27.09.2016 13:30 (UTC)","N/A","n/e","n/e","16733","1176","0","n/e","n/e","n/e","316","","220","n/e","n/e","7783","1278","n/e","1980","n/e","2155","4725"
"United Kingdom (UK)","27.09.2016 13:30 - 27.09.2016 14:00 (UTC)","N/A","n/e","n/e","16617","1297","0","n/e","n/e","n/e","318","","218","n/e","n/e","7791","1270","n/e","2040","n/e","2114","4652"
"United Kingdom (UK)","27.09.2016 14:00 - 27.09.2016 14:30 (UTC)","N/A","n/e","n/e","16069","1436","0","n/e","n/e","n/e","302","","231","n/e","n/e","7786","1289","n/e","1850","n/e","2200","4909"
"United Kingdom (UK)","27.09.2016 14:30 - 27.09.2016 15:00 (UTC)","N/A","n/e","n/e","16327","1470","0","n/e","n/e","n/e","371","","231","n/e","n/e","7791","1273","n/e","1700","n/e","2201","4695"
"United Kingdom (UK)","27.09.2016 15:00 - 27.09.2016 15:30 (UTC)","N/A","n/e","n/e","16733","1477","0","n/e","n/e","n/e","325","","247","n/e","n/e","7787","1266","n/e","1610","n/e","2239","4625"
"United Kingdom (UK)","27.09.2016 15:30 - 27.09.2016 16:00 (UTC)","N/A","n/e","n/e","17085","1595","0","n/e","n/e","n/e","332","","256","n/e","n/e","7958","1294","n/e","1280","n/e","2209","4792"
"United Kingdom (UK)","27.09.2016 16:00 - 27.09.2016 16:30 (UTC)","N/A","n/e","n/e","17378","2002","0","n/e","n/e","n/e","575","","366","n/e","n/e","7995","1281","n/e","890","n/e","2131","4847"
"United Kingdom (UK)","27.09.2016 16:30 - 27.09.2016 17:00 (UTC)","N/A","n/e","n/e","17339","2211","0","n/e","n/e","n/e","437","","367","n/e","n/e","8001","1296","n/e","571","n/e","2064","4988"
"United Kingdom (UK)","27.09.2016 17:00 - 27.09.2016 17:30 (UTC)","N/A","n/e","n/e","17136","2557","0","n/e","n/e","n/e","386","","365","n/e","n/e","8004","1299","n/e","349","n/e","1972","4995"
"United Kingdom (UK)","27.09.2016 17:30 - 27.09.2016 18:00 (UTC)","N/A","n/e","n/e","17094","2997","0","n/e","n/e","n/e","557","","365","n/e","n/e","8000","1302","n/e","106","n/e","1902","4938"
"United Kingdom (UK)","27.09.2016 18:00 - 27.09.2016 18:30 (UTC)","N/A","n/e","n/e","17794","3073","0","n/e","n/e","n/e","667","","348","n/e","n/e","7995","1300","n/e","0","n/e","1978","4740"
"United Kingdom (UK)","27.09.2016 18:30 - 27.09.2016 19:00 (UTC)","N/A","n/e","n/e","18203","3347","0","n/e","n/e","n/e","880","","358","n/e","n/e","8001","1303","n/e","0","n/e","1922","4632"
"United Kingdom (UK)","27.09.2016 19:00 - 27.09.2016 19:30 (UTC)","N/A","n/e","n/e","17913","3374","0","n/e","n/e","n/e","375","","339","n/e","n/e","8004","1291","n/e","0","n/e","1978","4395"
"United Kingdom (UK)","27.09.2016 19:30 - 27.09.2016 20:00 (UTC)","N/A","n/e","n/e","17395","2736","0","n/e","n/e","n/e","321","","339","n/e","n/e","8001","1267","n/e","0","n/e","2036","4222"
"United Kingdom (UK)","27.09.2016 20:00 - 27.09.2016 20:30 (UTC)","N/A","n/e","n/e","16669","2183","0","n/e","n/e","n/e","483","","253","n/e","n/e","8005","1273","n/e","0","n/e","2154","4120"
"United Kingdom (UK)","27.09.2016 20:30 - 27.09.2016 21:00 (UTC)","N/A","n/e","n/e","15528","1933","0","n/e","n/e","n/e","327","","245","n/e","n/e","8001","1283","n/e","0","n/e","2086","4335"
"United Kingdom (UK)","27.09.2016 21:00 - 27.09.2016 21:30 (UTC)","N/A","n/e","n/e","13828","1570","0","n/e","n/e","n/e","302","","236","n/e","n/e","7993","1306","n/e","0","n/e","2102","4243"
"United Kingdom (UK)","27.09.2016 21:30 - 27.09.2016 22:00 (UTC)","N/A","n/e","n/e","11891","1754","0","n/e","n/e","n/e","310","","228","n/e","n/e","7997","1310","n/e","0","n/e","2022","4044"
"United Kingdom (UK)","27.09.2016 22:00 - 27.09.2016 22:30 (UTC)","N/A","n/e","n/e","9174","1624","0","n/e","n/e","n/e","0","","227","n/e","n/e","7995","1308","n/e","0","n/e","2088","3957"
"United Kingdom (UK)","27.09.2016 22:30 - 27.09.2016 23:00 (UTC)","N/A","n/e","n/e","8243","1355","0","n/e","n/e","n/e","0","","225","n/e","n/e","7972","1308","n/e","0","n/e","2017","3597"
"United Kingdom (UK)","27.09.2016 23:00 - 27.09.2016 23:30 (UTC)","N/A","n/e","n/e","7884","1233","0","n/e","n/e","n/e","0","","225","n/e","n/e","7800","1310","n/e","0","n/e","1979","3493"
"United Kingdom (UK)","27.09.2016 23:30 - 28.09.2016 00:00 (UTC)","N/A","n/e","n/e","7016","1172","0","n/e","n/e","n/e","0","","224","n/e","n/e","7786","1308","n/e","0","n/e","2045","3442"
"United Kingdom (UK)","28.09.2016 00:00 - 28.09.2016 00:30 (UTC)","N/A","n/e","n/e","7017","974","0","n/e","n/e","n/e","0","","219","n/e","n/e","7788","1306","n/e","0","n/e","2174","3435"
"United Kingdom (UK)","28.09.2016 00:30 - 28.09.2016 01:00 (UTC)","N/A","n/e","n/e","7228","668","0","n/e","n/e","n/e","0","","217","n/e","n/e","7790","1308","n/e","0","n/e","2106","3466"
"United Kingdom (UK)","28.09.2016 01:00 - 28.09.2016 01:30 (UTC)","N/A","n/e","n/e","7032","604","0","n/e","n/e","n/e","0","","217","n/e","n/e","7796","1309","n/e","0","n/e","2137","3446"
"United Kingdom (UK)","28.09.2016 01:30 - 28.09.2016 02:00 (UTC)","N/A","n/e","n/e","6736","605","0","n/e","n/e","n/e","0","","213","n/e","n/e","7792","1299","n/e","0","n/e","2129","3501"
"United Kingdom (UK)","28.09.2016 02:00 - 28.09.2016 02:30 (UTC)","N/A","n/e","n/e","6465","606","0","n/e","n/e","n/e","0","","214","n/e","n/e","7806","1305","n/e","0","n/e","2196","3464"
"United Kingdom (UK)","28.09.2016 02:30 - 28.09.2016 03:00 (UTC)","N/A","n/e","n/e","6449","610","0","n/e","n/e","n/e","0","","213","n/e","n/e","7948","1307","n/e","0","n/e","2346","3353"
"United Kingdom (UK)","28.09.2016 03:00 - 28.09.2016 03:30 (UTC)","N/A","n/e","n/e","6565","614","0","n/e","n/e","n/e","0","","212","n/e","n/e","7995","1241","n/e","0","n/e","2411","3317"
"United Kingdom (UK)","28.09.2016 03:30 - 28.09.2016 04:00 (UTC)","N/A","n/e","n/e","6748","603","0","n/e","n/e","n/e","0","","208","n/e","n/e","7991","1236","n/e","0","n/e","2376","3307"
"United Kingdom (UK)","28.09.2016 04:00 - 28.09.2016 04:30 (UTC)","N/A","n/e","n/e","6903","603","0","n/e","n/e","n/e","0","","223","n/e","n/e","7999","1229","n/e","0","n/e","2419","3308"
"United Kingdom (UK)","28.09.2016 04:30 - 28.09.2016 05:00 (UTC)","N/A","n/e","n/e","7418","655","0","n/e","n/e","n/e","0","","224","n/e","n/e","7976","1236","n/e","0","n/e","2391","3518"
"United Kingdom (UK)","28.09.2016 05:00 - 28.09.2016 05:30 (UTC)","N/A","n/e","n/e","9442","675","0","n/e","n/e","n/e","0","","246","n/e","n/e","7959","1241","n/e","0","n/e","2313","3381"
"United Kingdom (UK)","28.09.2016 05:30 - 28.09.2016 06:00 (UTC)","N/A","n/e","n/e","12598","784","0","n/e","n/e","n/e","11","","265","n/e","n/e","7938","1228","n/e","2","n/e","1860","3491"
"United Kingdom (UK)","28.09.2016 06:00 - 28.09.2016 06:30 (UTC)","N/A","n/e","n/e","14189","818","0","n/e","n/e","n/e","384","","321","n/e","n/e","7938","1231","n/e","114","n/e","1786","3945"
"United Kingdom (UK)","28.09.2016 06:30 - 28.09.2016 07:00 (UTC)","N/A","n/e","n/e","16585","951","0","n/e","n/e","n/e","1137","","535","n/e","n/e","7921","1229","n/e","352","n/e","1808","3816"
"United Kingdom (UK)","28.09.2016 07:00 - 28.09.2016 07:30 (UTC)","N/A","n/e","n/e","17053","902","0","n/e","n/e","n/e","575","","665","n/e","n/e","7949","1234","n/e","838","n/e","1687","3531"
"United Kingdom (UK)","28.09.2016 07:30 - 28.09.2016 08:00 (UTC)","N/A","n/e","n/e","17378","715","0","n/e","n/e","n/e","413","","685","n/e","n/e","7937","1236","n/e","1530","n/e","1669","3154"
"United Kingdom (UK)","28.09.2016 08:00 - 28.09.2016 08:30 (UTC)","N/A","n/e","n/e","17190","682","0","n/e","n/e","n/e","410","","685","n/e","n/e","7957","1235","n/e","1131","n/e","1888","3054"
"United Kingdom (UK)","28.09.2016 08:30 - 28.09.2016 09:00 (UTC)","N/A","n/e","n/e","16730","641","0","n/e","n/e","n/e","429","","707","n/e","n/e","7976","1239","n/e","2930","n/e","97","1719"
"United Kingdom (UK)","28.09.2016 09:00 - 28.09.2016 09:30 (UTC)","N/A","n/e","n/e","16465","620","0","n/e","n/e","n/e","470","","706","n/e","n/e","8030","1241","n/e","3530","n/e","92","1721"
"United Kingdom (UK)","28.09.2016 09:30 - 28.09.2016 10:00 (UTC)","N/A","n/e","n/e","16512","599","0","n/e","n/e","n/e","323","","686","n/e","n/e","8061","1223","n/e","4020","n/e","92","1766"
"United Kingdom (UK)","28.09.2016 10:00 - 28.09.2016 10:30 (UTC)","N/A","n/e","n/e","16318","575","0","n/e","n/e","n/e","331","","562","n/e","n/e","8056","1236","n/e","4250","n/e","83","1794"
"United Kingdom (UK)","28.09.2016 10:30 - 28.09.2016 11:00 (UTC)","N/A","n/e","n/e","16481","282","0","n/e","n/e","n/e","360","","495","n/e","n/e","8059","1243","n/e","4300","n/e","83","1820"
"United Kingdom (UK)","28.09.2016 11:00 - 28.09.2016 11:30 (UTC)","N/A","n/e","n/e","16900","260","0","n/e","n/e","n/e","328","","485","n/e","n/e","8067","1285","n/e","4160","n/e","77","1848"
"United Kingdom (UK)","28.09.2016 11:30 - 28.09.2016 12:00 (UTC)","N/A","n/e","n/e","16642","262","0","n/e","n/e","n/e","310","","484","n/e","n/e","8047","1291","n/e","4110","n/e","77","1847"
"United Kingdom (UK)","28.09.2016 12:00 - 28.09.2016 12:30 (UTC)","N/A","n/e","n/e","16739","237","0","n/e","n/e","n/e","396","","373","n/e","n/e","8057","1287","n/e","3960","n/e","77","1896"
"United Kingdom (UK)","28.09.2016 12:30 - 28.09.2016 13:00 (UTC)","N/A","n/e","n/e","16712","263","0","n/e","n/e","n/e","330","","375","n/e","n/e","8055","1291","n/e","3580","n/e","77","1912"
"United Kingdom (UK)","28.09.2016 13:00 - 28.09.2016 13:30 (UTC)","N/A","n/e","n/e","16765","335","0","n/e","n/e","n/e","358","","394","n/e","n/e","8068","1247","n/e","3400","n/e","87","2060"
"United Kingdom (UK)","28.09.2016 13:30 - 28.09.2016 14:00 (UTC)","N/A","n/e","n/e","16665","458","0","n/e","n/e","n/e","410","","392","n/e","n/e","8057","1289","n/e","3140","n/e","87","2054"
"United Kingdom (UK)","28.09.2016 14:00 - 28.09.2016 14:30 (UTC)","N/A","n/e","n/e","16301","463","0","n/e","n/e","n/e","302","","530","n/e","n/e","8061","1292","n/e","2650","n/e","102","2208"
"United Kingdom (UK)","28.09.2016 14:30 - 28.09.2016 15:00 (UTC)","N/A","n/e","n/e","16485","461","0","n/e","n/e","n/e","576","","634","n/e","n/e","8052","1297","n/e","2140","n/e","102","2212"
"United Kingdom (UK)","28.09.2016 15:00 - 28.09.2016 15:30 (UTC)","N/A","n/e","n/e","16554","602","0","n/e","n/e","n/e","469","","648","n/e","n/e","8057","1299","n/e","1660","n/e","112","2290"
"United Kingdom (UK)","28.09.2016 15:30 - 28.09.2016 16:00 (UTC)","N/A","n/e","n/e","16589","937","0","n/e","n/e","n/e","158","","717","n/e","n/e","8066","1299","n/e","1250","n/e","2387","4930"
"United Kingdom (UK)","28.09.2016 16:00 - 28.09.2016 16:30 (UTC)","N/A","n/e","n/e","16984","1311","0","n/e","n/e","n/e","305","","677","n/e","n/e","8078","1295","n/e","844","n/e","2320","4942"
"United Kingdom (UK)","28.09.2016 16:30 - 28.09.2016 17:00 (UTC)","N/A","n/e","n/e","17064","1533","0","n/e","n/e","n/e","608","","711","n/e","n/e","8071","1295","n/e","495","n/e","2261","4972"
"United Kingdom (UK)","28.09.2016 17:00 - 28.09.2016 17:30 (UTC)","N/A","n/e","n/e","16974","1772","0","n/e","n/e","n/e","302","","689","n/e","n/e","8080","1284","n/e","210","n/e","2367","4799"
"United Kingdom (UK)","28.09.2016 17:30 - 28.09.2016 18:00 (UTC)","N/A","n/e","n/e","17148","1953","0","n/e","n/e","n/e","311","","622","n/e","n/e","8078","1239","n/e","29","n/e","2379","4890"
"United Kingdom (UK)","28.09.2016 18:00 - 28.09.2016 18:30 (UTC)","N/A","n/e","n/e","17550","2198","0","n/e","n/e","n/e","790","","548","n/e","n/e","8070","807","n/e","0","n/e","2407","4900"
"United Kingdom (UK)","28.09.2016 18:30 - 28.09.2016 19:00 (UTC)","N/A","n/e","n/e","17575","2412","0","n/e","n/e","n/e","796","","538","n/e","n/e","8074","790","n/e","0","n/e","2418","4938"
"United Kingdom (UK)","28.09.2016 19:00 - 28.09.2016 19:30 (UTC)","N/A","n/e","n/e","17302","2032","0","n/e","n/e","n/e","407","","542","n/e","n/e","8061","789","n/e","0","n/e","2543","4997"
"United Kingdom (UK)","28.09.2016 19:30 - 28.09.2016 20:00 (UTC)","N/A","n/e","n/e","16213","1888","0","n/e","n/e","n/e","303","","551","n/e","n/e","8047","791","n/e","0","n/e","2673","4946"
"United Kingdom (UK)","28.09.2016 20:00 - 28.09.2016 20:30 (UTC)","N/A","n/e","n/e","15171","1626","0","n/e","n/e","n/e","322","","420","n/e","n/e","8019","790","n/e","0","n/e","2698","5013"
"United Kingdom (UK)","28.09.2016 20:30 - 28.09.2016 21:00 (UTC)","N/A","n/e","n/e","13962","1558","0","n/e","n/e","n/e","341","","442","n/e","n/e","8017","790","n/e","0","n/e","2702","4859"
"United Kingdom (UK)","28.09.2016 21:00 - 28.09.2016 21:30 (UTC)","N/A","n/e","n/e","12716","1317","0","n/e","n/e","n/e","364","","442","n/e","n/e","7998","791","n/e","0","n/e","2644","4293"
"United Kingdom (UK)","28.09.2016 21:30 - 28.09.2016 22:00 (UTC)","N/A","n/e","n/e","10511","1540","0","n/e","n/e","n/e","384","","444","n/e","n/e","8001","750","n/e","0","n/e","2558","4132"
"United Kingdom (UK)","28.09.2016 22:00 - 28.09.2016 22:30 (UTC)","N/A","n/e","n/e","8108","1617","0","n/e","n/e","n/e","1","","443","n/e","n/e","7993","760","n/e","0","n/e","2695","4271"
"United Kingdom (UK)","28.09.2016 22:30 - 28.09.2016 23:00 (UTC)","N/A","n/e","n/e","6965","1436","0","n/e","n/e","n/e","0","","446","n/e","n/e","7984","793","n/e","0","n/e","2661","4158"
"United Kingdom (UK)","28.09.2016 23:00 - 28.09.2016 23:30 (UTC)","N/A","n/e","n/e","6697","1174","0","n/e","n/e","n/e","0","","425","n/e","n/e","7992","793","n/e","0","n/e","2651","4173"
"United Kingdom (UK)","28.09.2016 23:30 - 29.09.2016 00:00 (UTC)","N/A","n/e","n/e","6367","1147","0","n/e","n/e","n/e","0","","407","n/e","n/e","7989","787","n/e","0","n/e","2513","4138"
