"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","25.12.2019 18:30 - 25.12.2019 19:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 19:00 - 25.12.2019 19:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 19:30 - 25.12.2019 20:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 20:00 - 25.12.2019 20:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 20:30 - 25.12.2019 21:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 21:00 - 25.12.2019 21:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 21:30 - 25.12.2019 22:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 22:00 - 25.12.2019 22:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 22:30 - 25.12.2019 23:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 23:00 - 25.12.2019 23:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","25.12.2019 23:30 - 26.12.2019 00:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 00:00 - 26.12.2019 00:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 00:30 - 26.12.2019 01:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 01:00 - 26.12.2019 01:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 01:30 - 26.12.2019 02:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 02:00 - 26.12.2019 02:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 02:30 - 26.12.2019 03:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 03:00 - 26.12.2019 03:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 03:30 - 26.12.2019 04:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 04:00 - 26.12.2019 04:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 04:30 - 26.12.2019 05:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 05:00 - 26.12.2019 05:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 05:30 - 26.12.2019 06:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 06:00 - 26.12.2019 06:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 06:30 - 26.12.2019 07:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 07:00 - 26.12.2019 07:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 07:30 - 26.12.2019 08:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 08:00 - 26.12.2019 08:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 08:30 - 26.12.2019 09:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 09:00 - 26.12.2019 09:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 09:30 - 26.12.2019 10:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 10:00 - 26.12.2019 10:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 10:30 - 26.12.2019 11:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 11:00 - 26.12.2019 11:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 11:30 - 26.12.2019 12:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 12:00 - 26.12.2019 12:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 12:30 - 26.12.2019 13:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 13:00 - 26.12.2019 13:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 13:30 - 26.12.2019 14:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 14:00 - 26.12.2019 14:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 14:30 - 26.12.2019 15:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 15:00 - 26.12.2019 15:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 15:30 - 26.12.2019 16:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 16:00 - 26.12.2019 16:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 16:30 - 26.12.2019 17:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 17:00 - 26.12.2019 17:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 17:30 - 26.12.2019 18:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 18:00 - 26.12.2019 18:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 18:30 - 26.12.2019 19:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 19:00 - 26.12.2019 19:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 19:30 - 26.12.2019 20:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 20:00 - 26.12.2019 20:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 20:30 - 26.12.2019 21:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 21:00 - 26.12.2019 21:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 21:30 - 26.12.2019 22:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 22:00 - 26.12.2019 22:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 22:30 - 26.12.2019 23:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 23:00 - 26.12.2019 23:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","26.12.2019 23:30 - 27.12.2019 00:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 00:00 - 27.12.2019 00:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 00:30 - 27.12.2019 01:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 01:00 - 27.12.2019 01:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 01:30 - 27.12.2019 02:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 02:00 - 27.12.2019 02:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 02:30 - 27.12.2019 03:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 03:00 - 27.12.2019 03:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 03:30 - 27.12.2019 04:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 04:00 - 27.12.2019 04:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 04:30 - 27.12.2019 05:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 05:00 - 27.12.2019 05:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 05:30 - 27.12.2019 06:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 06:00 - 27.12.2019 06:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 06:30 - 27.12.2019 07:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 07:00 - 27.12.2019 07:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 07:30 - 27.12.2019 08:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 08:00 - 27.12.2019 08:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 08:30 - 27.12.2019 09:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 09:00 - 27.12.2019 09:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 09:30 - 27.12.2019 10:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 10:00 - 27.12.2019 10:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 10:30 - 27.12.2019 11:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 11:00 - 27.12.2019 11:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 11:30 - 27.12.2019 12:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 12:00 - 27.12.2019 12:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 12:30 - 27.12.2019 13:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 13:00 - 27.12.2019 13:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 13:30 - 27.12.2019 14:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 14:00 - 27.12.2019 14:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 14:30 - 27.12.2019 15:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 15:00 - 27.12.2019 15:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 15:30 - 27.12.2019 16:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 16:00 - 27.12.2019 16:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 16:30 - 27.12.2019 17:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 17:00 - 27.12.2019 17:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 17:30 - 27.12.2019 18:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 18:00 - 27.12.2019 18:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 18:30 - 27.12.2019 19:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 19:00 - 27.12.2019 19:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 19:30 - 27.12.2019 20:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 20:00 - 27.12.2019 20:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 20:30 - 27.12.2019 21:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 21:00 - 27.12.2019 21:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 21:30 - 27.12.2019 22:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 22:00 - 27.12.2019 22:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 22:30 - 27.12.2019 23:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 23:00 - 27.12.2019 23:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","27.12.2019 23:30 - 28.12.2019 00:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 00:00 - 28.12.2019 00:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 00:30 - 28.12.2019 01:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 01:00 - 28.12.2019 01:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 01:30 - 28.12.2019 02:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 02:00 - 28.12.2019 02:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 02:30 - 28.12.2019 03:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 03:00 - 28.12.2019 03:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 03:30 - 28.12.2019 04:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 04:00 - 28.12.2019 04:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 04:30 - 28.12.2019 05:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 05:00 - 28.12.2019 05:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 05:30 - 28.12.2019 06:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 06:00 - 28.12.2019 06:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 06:30 - 28.12.2019 07:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 07:00 - 28.12.2019 07:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 07:30 - 28.12.2019 08:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 08:00 - 28.12.2019 08:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 08:30 - 28.12.2019 09:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 09:00 - 28.12.2019 09:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 09:30 - 28.12.2019 10:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 10:00 - 28.12.2019 10:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 10:30 - 28.12.2019 11:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 11:00 - 28.12.2019 11:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 11:30 - 28.12.2019 12:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","28.12.2019 12:00 - 28.12.2019 12:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
